Index,demand
0,0.05640369843121701
1,0.026686167943887295
2,0.030866305975427534
3,0.03574690590798606
4,0.05186474152838556
5,0.02116942305797074
6,0.03495478846401211
7,0.0808630046767285
8,0.03644055250981845
9,0.05735755563202285
10,0.03647929732253381
11,0.2505003261311518
12,0.2490940417041048
13,0.03161140243544645
14,0.09515509720147249
15,0.040414643854793555
16,0.14528832635892666
17,0.05619806993437317
18,0.09418318731086343
19,0.048847966436757
20,0.017428553109410286
21,0.026174617030818345
22,0.09588009562762097
23,0.036420037638402264
24,0.4800736812601629
25,0.10168027395119965
26,0.03422317189872868
27,0.10316385327465413
28,0.04029289118478148
29,0.01451639201042233
30,0.024188738755716855
31,0.03402508377383639
32,0.029220648873820115
33,0.06461120505891632
34,0.26668515058672326
35,0.4088552134338705
36,0.03678846159330594
37,0.044356984356370976
38,0.08017782606761399
39,0.10276932032663783
40,0.01026533843368442
41,0.006790567475502507
42,0.019967302536057562
43,0.047056619142954954
44,0.030347187157127184
45,0.05653847423426684
46,0.0531233072707107
47,0.4019176935165008
48,0.07779314272254054
49,0.09391194490686745
50,0.2808394220145065
51,0.0681025732218674
52,0.018400862833823126
53,0.15409623255620172
54,0.013084155643354306
55,0.044658430458790296
56,0.1184453437697175
57,0.03501322410954907
58,0.03462496366954476
59,0.03260129706414551
60,0.04649208794129166
61,0.0673258307795839
62,0.07720128147294661
63,0.06212558459313367
64,0.02625669596382208
65,0.3765654557788201
66,0.025114509379087158
67,0.043477836901273055
68,0.044668784860673806
69,0.053557023481255454
70,0.028594201439557248
71,0.032430219765993265
72,0.007362604053338722
73,0.04241661271060798
74,0.05264407509058624
75,0.024990061631059574
76,0.04648605201623239
77,0.11119936190003027
78,0.1292817204909536
79,0.04034346207758675
80,0.032691585338458805
81,0.013180318201500514
82,0.0143867134479379
83,0.1083883931622707
84,0.07130014095311286
85,0.04918765806072717
86,0.13482931245192478
87,0.4120285624059859
88,0.05653104645434695
89,0.03776080482429279
90,0.016405377154900636
91,0.028468722461751892
92,0.08119485419968821
93,0.11557130923739324
94,0.1504699596743837
95,0.019529791815929974
96,0.03603140412967308
97,0.041490406424736226
98,0.01373057953853453
99,0.011850706773968312
100,0.0274912871102545
101,0.030258523580562198
102,0.02948616875798807
103,0.1341713593381341
104,0.04322603254713584
105,0.04918756292533526
106,0.032085666555078676
107,0.09721666938499113
108,0.4332391473990005
109,0.05739453802987997
110,0.02293038220235616
111,0.025479442922884926
112,0.04243878766670976
113,0.047725731254963925
114,0.025579502363990002
115,0.0969899377658302
116,0.13525817504692092
117,0.08605707141080352
118,0.08208926969255334
119,0.04661980565069845
120,0.02256831739461993
121,0.022887127824805717
122,0.0201593715462689
123,0.024466812299068767
124,0.0005905026213225644
125,0.05443862620681905
126,0.04905138558641761
127,0.21842397420602727
128,0.02297846688323041
129,0.038241782117324694
130,0.03251352205318195
131,0.020548028987883576
132,0.01812677194912779
133,0.026240632327203188
134,0.038679272600084136
135,0.02888359870527228
136,0.06514393603515133
137,0.1480442922920553
138,0.25785893376218916
139,0.04288180048828098
140,0.039830233102469054
141,0.09009308080932033
142,0.05975808841242981
143,0.017752843128895916
