Index,demand
0,0.06515348
1,0.01572799
2,0.025984947
3,0.031204674
4,0.055829745
5,0.025777262
6,0.044023782
7,0.09653989
8,0.05473209
9,0.049850427
10,0.031486325
11,0.25810122
12,0.26468682
13,0.021465337
14,0.07805891
15,0.0315401
16,0.10983511
17,0.03624225
18,0.087367594
19,0.061404236
20,0.020377656
21,0.007623719
22,0.11805402
23,0.071637645
24,0.4230058
25,0.103039265
26,0.040468544
27,0.119436
28,0.022918278
29,0.018485079
30,0.02470367
31,0.028487504
32,0.022765685
33,0.056243494
34,0.25488406
35,0.4105984
36,0.049570136
37,0.029160619
38,0.08571868
39,0.08961445
40,0.015056426
41,0.0050850757
42,0.022903109
43,0.052925803
44,0.016728899
45,0.05736331
46,0.03499509
47,0.43816885
48,0.06689893
49,0.060398847
50,0.30226502
51,0.053079776
52,0.022656057
53,0.18361376
54,0.0072615435
55,0.0365495
56,0.095774926
57,0.019028988
58,0.023476753
59,0.041837502
60,0.0112243155
61,0.07851604
62,0.09103396
63,0.049480196
64,0.021433968
65,0.3594898
66,0.02464748
67,0.03560018
68,0.03079946
69,0.03394744
70,0.028663367
71,0.025426144
72,0.004244244
73,0.06551078
74,0.027327282
75,0.037535112
76,0.056218795
77,0.10390258
78,0.13311352
79,0.039965436
80,0.036654312
81,0.013541727
82,0.009320505
83,0.051112186
84,0.0551378
85,0.030934839
86,0.12521943
87,0.39154738
88,0.06792922
89,0.037480615
90,0.010367104
91,0.018441664
92,0.12606108
93,0.07854823
94,0.16294895
95,0.027043965
96,0.08756561
97,0.04023197
98,0.016148625
99,0.011105569
100,0.024247618
101,0.046527248
102,0.025521236
103,0.12808454
104,0.04728721
105,0.033605285
106,0.011307317
107,0.059259694
108,0.42341405
109,0.036500454
110,0.032092594
111,0.040180467
112,0.060339488
113,0.043917503
114,0.019753613
115,0.10693174
116,0.1373633
117,0.094383135
118,0.067063175
119,0.027268568
120,0.0073118913
121,0.0285134
122,0.022552544
123,0.026432823
124,0.003658162
125,0.046222143
126,0.061356753
127,0.22862865
128,0.04418234
129,0.07143708
130,0.044634227
131,0.02338275
132,0.01679194
133,0.031079292
134,0.037015487
135,0.041117698
136,0.10314251
137,0.14681317
138,0.25963587
139,0.0490185
140,0.050222024
141,0.08404439
142,0.048724174
143,0.014654257
144,0.07236909
145,0.015394923
146,0.0075619207
147,0.014542801
148,0.07296563
149,0.03012828
150,0.0118507175
151,0.01296377
152,0.059647806
153,0.066753104
154,0.14857316
155,0.14734536
156,0.23005618
157,0.072178066
158,0.052061774
159,0.018006288
160,0.038839858
161,0.03769727
162,0.079461165
163,0.045415163
164,0.6976321
165,0.14620282
166,0.026502093
