Index,demand
0,0.06805664583625343
1,0.02460129626553182
2,0.03302496090494049
3,0.03729607372140013
4,0.056685313970212536
5,0.024959012208976557
6,0.037995729253488264
7,0.08054814184949051
8,0.03787261677570026
9,0.05919927487486847
10,0.03758955579389156
11,0.24856998607110112
12,0.2528232095286435
13,0.030110797566511683
14,0.09846976086096342
15,0.04040029898879634
16,0.1515602908596857
17,0.05185633483243894
18,0.09499543570517271
19,0.04884316876842282
20,0.015952352384025006
21,0.024431739256512618
22,0.0916967586211213
23,0.041701901327431526
24,0.44507887531545726
25,0.10756454913237382
26,0.03350635057976047
27,0.1011823144023607
28,0.03920882850163518
29,0.010988305006057896
30,0.02301307878147337
31,0.03135716314075694
32,0.027788729328781916
33,0.07159153313735424
34,0.26196162730821804
35,0.401960183350241
36,0.0376710137095838
37,0.04241529524322692
38,0.07434747313814899
39,0.11172454636090007
40,0.011634817667670997
41,0.007756899184445068
42,0.01794163099102884
43,0.045517308288318806
44,0.028249887995851746
45,0.05846079645329157
46,0.05365625444448195
47,0.3968581965603399
48,0.07914285264899559
49,0.10104658341153941
50,0.27586441476500884
51,0.0663366091974648
52,0.01943198484372557
53,0.17063597745998235
54,0.013452478073056605
55,0.0423465077445851
56,0.10874704294462
57,0.03172842628437241
58,0.033545279608421665
59,0.03299534939621155
60,0.0353839475936595
61,0.07052532943983213
62,0.07894589634711947
63,0.05918153570604112
64,0.026093492972589196
65,0.371808632926552
66,0.026023415641066756
67,0.04376854207855748
68,0.041997159215106064
69,0.05162654381998775
70,0.028532468694948576
71,0.03351293646096415
72,0.0062394137475153795
73,0.035323058766380255
74,0.04658229860884269
75,0.024957660832125382
76,0.048126168117548516
77,0.11090184611809559
78,0.12919469485458782
79,0.040991932241820586
80,0.03427116902999515
81,0.01302157018262446
82,0.014198894043568118
83,0.08652127446693476
84,0.07781845221802894
85,0.04640360013555145
86,0.12906068225992273
87,0.42897553843858555
88,0.06022000109477703
89,0.03402547299675193
90,0.016331245873488495
91,0.03190885665744892
92,0.0799473192667148
93,0.11751874467273946
94,0.16120554689228184
95,0.019189938267563003
96,0.03365624837432891
97,0.041644001980007145
98,0.01246262120287214
99,0.011689399761999838
100,0.028411697119878124
101,0.030193521847118904
102,0.029659204568747127
103,0.15136995241320197
104,0.045800363260227385
105,0.043195603141935636
106,0.029505694580812807
107,0.09822853970811288
108,0.43182679284196
109,0.04553435980957365
110,0.021742529958318806
111,0.023267049152708764
112,0.03767760433308283
113,0.04550776112230013
114,0.024575070474204253
115,0.0965556606217339
116,0.14696606704875845
117,0.09201273256730741
118,0.08732849496881659
119,0.05018440264788642
120,0.021923655570589368
121,0.02259912874533275
122,0.02113731958542367
123,0.02554779939815898
124,0.0006519615898869471
125,0.04748995064774022
126,0.04803080163943424
127,0.21882545936562323
128,0.01953064962277495
129,0.03494344277538315
130,0.030787315703006204
131,0.02051998957952534
132,0.017568328306162062
133,0.024852772141621585
134,0.037263978768687415
135,0.027140237009915538
136,0.0647876473310109
137,0.13565941053408354
138,0.2607036487350125
139,0.04377752561894448
140,0.041263862723513414
141,0.09305111889860393
142,0.06439987195772426
143,0.014731307864402871
144,0.05961303564730529
145,0.019119463587544353
146,0.01388487886686814
147,0.02745534196991472
148,0.11979870426384286
149,0.02007589994197211
150,0.016241100966717097
151,0.022197036327884955
152,0.04935320992219403
153,0.05700691163326172
154,0.11301130700220112
155,0.09877073030826182
156,0.22726416586270776
157,0.05841631762492189
158,0.03979494728849142
159,0.019936936060174586
160,0.044518510121527834
161,0.04140710831369886
162,0.09383328429177965
163,0.04204232030095112
164,0.5032649903370382
165,0.11549817220304692
166,0.02462083347370906
167,0.11060095308067755
168,0.05372562319845258
169,0.05066114670139782
170,0.02412220516027959
171,0.020730719419444568
172,0.013625504842246273
173,0.051266136506199364
174,0.012572985783331051
175,0.01533629781641016
176,0.05859692348075649
177,0.03521950663890039
178,0.06218245863418044
179,0.052601311359062965
180,0.09238082816836635
181,0.22893772122817124
182,0.391854445947653
183,0.06225991778038273
184,0.025983172301918944
185,0.06838927906888811
186,0.017016423986085365
187,0.03884309955152193
188,0.009976880595934306
189,0.06861930963625923
190,0.05234462399386452
191,0.1140797499834027
192,0.051609668526955976
193,0.08915994198226351
194,0.04463813498002886
195,0.06012903088704357
196,0.024766060527757566
197,0.024320856672781208
198,0.10861499984443104
199,0.03574346907273136
200,0.05587307771903916
201,0.03140846435078819
202,0.007106367586887901
203,0.016093735125187074
204,0.029049724117333697
205,0.04680356537921753
206,0.059937056067000116
207,0.10584814677939726
208,0.08801226695630626
209,0.14248208347282748
210,0.09736265705036819
211,0.10566439432406408
212,0.01321783075121925
213,0.08469553162133169
214,0.04449819614824223
215,0.010640134736620472
216,0.04083833082595573
217,0.08665033464979968
218,0.03200503253187492
219,0.023575982935666234
220,0.04507906864447164
221,0.03916833749147663
222,0.016073334764198994
223,0.05084518390511283
224,0.08030387708713951
225,0.04038479103986238
226,0.06236752851654634
227,0.023150544159026204
228,0.027559108281259022
229,0.04155679845983451
230,0.02947837795915992
231,0.048147342702528205
232,0.04967275981429936
233,0.11234398760712788
234,0.28130576777285643
235,0.0977228792620211
236,0.10044854988622268
237,0.059795883001099365
238,0.06920062479778712
239,0.06737627425050752
240,0.07630601672886983
241,0.0523422933587551
242,0.023012971923324632
243,0.2581723314408737
244,0.06410168740703173
245,0.08308273344359975
246,0.05480005721531069
247,0.08078631790802196
248,0.024323635649100436
249,0.031290500054497225
250,0.013918203179504405
251,0.022441399387357487
252,0.016113845453898015
253,0.03372827803975851
254,0.09158031358862294
255,0.04976660347382167
256,0.03533893040140194
257,0.10209812056595322
258,0.4214127744663058
259,0.07916194927879788
260,0.016346772710171615
261,0.19044762811942179
262,0.059643513685211993
263,0.31114566160171264
264,0.1575315984190901
265,0.06838201850579928
266,0.01885020198974112
267,0.041025320260339726
268,0.04515565660511525
269,0.09074832594438309
270,0.2531292922205553
271,0.047025175777111856
272,0.3430884815051883
273,0.0882424920580183
274,0.06993060603583796
275,0.011862350612126461
276,0.014710730701444142
277,0.04469214288043942
278,0.05132205837735847
279,0.014769930596719983
280,0.11724314705576129
281,0.25022405710916723
282,0.11653858098676637
283,0.07130984165418981
284,0.033880516420643034
285,0.10186650976092768
286,0.15682934538168306
287,0.25068514166063033
288,0.05410652987035082
289,0.048614768473246014
290,0.02137485497275651
291,0.06373429280005961
292,0.4293273940399315
293,0.030947780264983595
294,0.09556563126535823
295,0.2816010587057533
296,0.2518297698190343
297,0.01482145562139723
298,0.019456144398510237
299,0.02867978689140486
300,0.04567347519426912
301,0.12282434976396575
302,0.24631437351481122
303,0.08088265729023458
304,0.07947689918377651
305,0.2536408201052436
306,0.2445881148482416
307,0.12368595665958573
308,0.2520955506882346
309,0.37336715801181863
310,0.07324795129269926
311,0.01992001477177826
312,0.04197935946824024
313,0.07865702320992428
314,0.047869199516328294
315,0.17518253042806997
316,0.7089260174532517
