Index,demand
0,0.05659131136344945
1,0.04082497432533666
2,0.03801707185356659
3,0.0908843560590141
4,0.1391624829851521
5,0.019015122392291587
6,0.03475087950716857
7,0.2252142163779165
8,0.03886878196915539
9,0.09940310817210041
10,0.05141530224763862
11,0.3013874250288934
12,0.24086649180516928
13,0.05831327995973956
14,0.15972548912915327
15,0.1432878662179221
16,0.1614155227834221
17,0.032364182369659836
18,0.11348096985699288
19,0.07368856860357284
20,0.02041460396720147
21,0.04214806955745291
22,0.16438964635890552
23,0.04688552850130296
24,0.5749880350550315
25,0.17333949068718596
26,0.05498863634936707
27,0.10021965022999578
28,0.09982228874843889
29,0.0187876827732212
30,0.01536685149780439
31,0.051445476560416904
32,0.016290402138593132
33,0.1582749326826775
34,0.24205943380253667
35,0.6478327753177963
36,0.12194149564919207
37,0.01198905876186313
38,0.1341063802271322
39,0.17129035343187385
40,0.014354795570291737
41,0.02820229595641973
42,0.007441918729026451
43,0.05392191985021291
44,0.0290822002293722
45,0.08400363626795773
46,0.11426981374020562
47,0.43475605244975174
48,0.1360828820734643
49,0.151473555488616
50,0.31102928084921044
51,0.08681611977636337
52,0.029064141947468085
53,0.19859883448842938
54,0.004934293104074826
55,0.06405422681520402
56,0.15852182184427985
57,0.02906376048321439
58,0.05817169904790249
59,0.03673086906704484
60,0.008808269795891891
61,0.09288144661969275
62,0.10984728153561121
63,0.061076956573219474
64,0.04364860217430639
65,0.39620793584362024
66,0.0472191069422445
67,0.04664912239550417
68,0.06728390969393308
69,0.07105852442135258
70,0.01921256478978936
71,0.04234999233047687
72,0.00864284930211486
73,0.023635216802624974
74,0.09687570233904538
75,0.04066357720324278
76,0.06903903537614003
77,0.13447080174305084
78,0.17207634792667048
79,0.16109599345003187
80,0.031448007177708355
81,0.014489753395817713
82,0.01866912228892211
83,0.04084508256607129
84,0.041405100283988236
85,0.08439196697269555
86,0.1624555081245605
87,0.3740934023679872
88,0.10675832139823209
89,0.02074792321234713
90,0.03394078540437814
91,0.1199662812023964
92,0.12144873770493943
93,0.15981335425600282
94,0.1853681838358019
95,0.02410086684289265
96,0.02055341575262435
97,0.037177758243304534
98,0.015389870304108128
99,0.01265817931718994
100,0.07876439104789389
101,0.05935578974421152
